Château Bel Air Bergerac Rouge 2020,"Bergerac is France’s unsung hero. Some consider it to be in the shadow of Bordeaux, but savvy buyers know that it’s renowned for its similar reds – at wallet-friendly prices. Blends here often include the same traditional grape varieties as its famous neighbour. And if you know where to look, you can find some real gems. This expressive red is made by a fourth-generation family winery nestled on the hillside of the Dordogne Valley. The nearby river regulates temperature year-round, ensuring grapes are perfectly ripe – bringing even more flavour to your glass. It’s elegant and rounded, with ripe red and black fruit notes and toasty vanilla. Generous tannins will complement the bold flavours of barbecued meats, so partner with a grilled steak.",£9.99 per bottle,75CL,Cabernet Sauvignon,"Cabernet Franc, Merlot",Natural Cork,France,10.9,"Black Fruit, Red Fruit, Vanilla",per bottle,Red,ABV 14.50%,Dordogne,Smooth & Mellow,2020,Bergerac,9.99
"Château Livran 2014, Médoc","Château Livran began more than 700 years ago. It has a very rich history. It's been owned by the family of the man who went on to be known as Pope Clement V. It was used as makeshift hospital, in 1914. And it later became a seat for the resistance in the Second World War. Today, the exceptional Edwige Lurton Michon runs the château. We were so impressed by this wine, we ased her to create our Definition of claret. It's well-balanced and rich, with flavours of black fruits and cedar. Try it with roast beef.",£14.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,9.8,"Spice, Blackberry, Blackcurrant",per bottle,Red,ABV 13.00%,Bordeaux,Savoury & Full Bodied,2014,Médoc,14.99
Viña Alarde Rioja Gran Reserva 2013/15,"Gran Reserva is the crème de la crème of Rioja. It’s the level of Rioja which experiences the most oak ageing – giving it the most structure and ageing potential. This is aged for three years in oak casks which gives it delicious coconut spice – it then spends a further three years in bottle. Such care and attention usually adds up to a big price tag, but this is a real steal. The lengthy ageing process makes for a flavoursome wine with both fresh and dried-fruit flavours. Think cherry, strawberry and cranberry. Smooth. Full. Lusciously spicy. It’s delicious with a roast dinner.",£13.99 per bottle,75CL,Tempranillo,Grenache,Natural Cork,Spain,10.1,"Vanilla, Black Fruit, Red Fruit",per bottle,Red,ABV 13.50%,Rioja And Navarra,Savoury & Full Bodied,2015,Rioja,13.99
"Domaines Barons de Rothschild Lafite 'Réserve Spéciale' 2019/20, Médoc","Domaines Barons de Rothschild Lafite is not only one of the most prestigious winemaking names in Bordeaux, but in the world. Their coveted top wines sell for hundreds, even thousands, of pounds a bottle – that is, if you can get your hands on them. The Réserve Spéciale gives you a taste of the greatness for a far more accessible price. The blend of Cabernet Sauvignon and Merlot is harvested from the best vineyards in the appellation. It's crafted with  the utmost care by Bordeaux native winemaker Diane Flamand. You’ll get all you could ask for in a fine Médoc: elegance, balance, and silky tannins. Expressive aromas of ripe fruit, leather and oak make this a superb partner for roast lamb.",£24.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,10.1,"Leather, Ripe Fruit, Spice",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2019,Médoc,24.99
"Château Meyney 'La Chapelle de Meyney' 2016/17, Saint-Estèphe","This 92-point claret is made by Château Meyney, the only winery in Médoc that has clay soils similar to those at £2,500-per-bottle Pétrus. It's a second wine in name, but it's made with the same care as the grand vin. The only difference is that it's from younger vines - which are still, on average, 35-years-old. Its depths of black-fruit flavour and snappy tannins and beginning to hit their peak right now.",£26.99 per bottle,75CL,Merlot,Cabernet Sauvignon,Natural Cork,France,10.1,"Cedar, Black Plum, Blackcurrant",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2017,Saint-Estéphe,26.99
Parcel Series Saint-Estèphe 2020,"Parcel Series is for when top-class wineries need to make space quickly and discreetly. So we pick up their wines at a fraction of the usual price and pass the saving to you. The catch? We can't tell you who makes it. This is an aromatic and full-bodied Saint-Estèphe from a prestigious estate. It's a blend of Merlot and Cabernet Sauvignon that has bold flavours of blackcurrant, red cherry and spice. It has ripe tannins which are fantastic with braised or grilled meats.",£29.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,9.8,"Blackcurrant, Red Cherry, Spice",per bottle,Red,ABV 13.00%,Bordeaux,Savoury & Full Bodied,2020,Saint-Estéphe,29.99
"Les Hauts de Castelmaure, Corbières 2020/21","Embres-et-Castelmaure is a tiny village to the south of Corbières, with around 150 residents, all of whom are families of grape growers. The village's local cooperative makes this wine from Grenache, Syrah and Carignan hand-picked from high altitude plots, with vines aged up to 80 years old. An expressive and open red, this has notes of damson jam and cassis, and that unmistakable 'garrigue' aroma of heather and wild thyme.",£13.99 per bottle,75CL,Grenache,"Syrah, Carignan",Natural Cork,France,10.9,"Dried Herbs, Black Pepper, Black Plum, Blackberry",per bottle,Red,ABV 14.50%,Languedoc-Roussillon,Bold & Spicy,2021,Corbieres,13.99
Bodegas Roda 'Roda I' Rioja Reserva 2015/16,"Bodegas Roda is one of Rioja's forward-thinking producers. They began just over 30 years ago and aim to show the modern face of the region. As a result, they're quickly gaining plenty of fans. They age this Reserva in French, as opposed to American, oak. This gives a much more subtle oak influence to the wine. Think well-integrated chocolate and tobacco that join hints of black fruit and plum. Try it with a roast dinner.",£55.99 per bottle,75CL,Tempranillo,Graciano,Natural Cork,Spain,10.9,"Vanilla, Black Fruit, Red Cherry, Red Fruit",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2016,Rioja,55.99
Pieropan ‘Ruberpan’ Organic Valpolicella Superiore DOC 2019,"Known for their timeless quality, Pieropan have been producing incredible wines in Veneto since the 1890s – and they were the first to use the Soave name on their bottles. The family has been at the forefront of innovation, popularising the use of French barriques for fermentation and ageing. And fourth-generation Dario Pieropan is no different. His adventurous nature has led him to explore the production of a duo of red wines from his family estate in Valpolicella. This silky red is crafted from just eight hectares of vines, spending between 18-24 months ageing in large oak barrels and further ageing in bottle at the estate. And, like all Pieropan wines produced since 2015, it's certified organic. Expect a soft and smooth wine, with complex flavours of red cherry, wild strawberry, and hints of spice. It’s an ideal match for roasted pork dishes.",£29.99 per bottle,75CL,Corvina,Rondinella,Natural Cork,Italy,10.5,"Red Cherry, Spice, Strawberry",per bottle,Red,ABV 14.00%,Veneto,Bold & Spicy,2019,Valpolicella,29.99
"Château Fourcas Dupré 2013, Listrac-Médoc","Listrac-Médoc sits in a prime spot on Bordeaux’s prestigious left bank. Situated between St-Julien to the north and Margaux to the south, the appellation offers classic Cabernet Sauvignon-led blends that offer excellent value for money. Château Fourcas Dupré began in 1843, and it’s grown to become one of the leading estates in the region. This spends up to 14 months in barrel prior to release, and with almost a decade of bottle maturation under its belt, you can expect an impressive, complex claret. Expect silky notes of ripe red fruits and cedar wood spice. Its elegant tannins make it an ideal drop for white meat dishes.",£15.99 per bottle,75CL,Merlot,Cabernet Sauvignon,Natural Cork,France,9.8,"Spice, Blackcurrant, Savoury",per bottle,Red,ABV 13.00%,Bordeaux,Savoury & Full Bodied,2013,Listrac-Médoc,15.99
"Château Tour Massac 2013/14, Margaux","Margaux is one of the most celebrated Bordeaux appellations. It has legions of fans – and prices to match its reputation. But there are still bargains to be found in the region. Enter, Château Tour Massac. It’s owned by the Guillemet family, who work with very old vines to produce expressive and elegant wines. You’ll find this fantastic-value bottle easily competes with the more famous Crus of the region. It’s full bodied with complex aromas of black fruit, cedar, leather, spices, tobacco and mint. Elegant. Aromatic. Balanced – in other words, classic Margaux. Crack open a bottle with herb-crusted lamb.",£36.99 per bottle,75CL,Cabernet Sauvignon,"Cabernet Franc, Merlot",Natural Cork,France,9.8,"Black Fruit, Cedar, Leather, Mint, Spice, Tobacco",per bottle,Red,ABV 13.00%,Bordeaux,Savoury & Full Bodied,2014,Margaux,36.99
Muga Rioja Blanco 2021/22,"Muga are as classic as Rioja gets. They even make their own oak barrels to get the ageing process spot on. Their reds may make the headlines, but this Rioja Blanco is a real hidden gem. It's rested on its lees and aged in oak for three months. As a result, there's a deliciously subtle texture to its flavours of citrus, apple and white flowers. Try it with grilled fish.",£14.99 per bottle,75CL,Viura,"Malvasia, Grenache Blanc",Natural Cork,Spain,10.5,"Vanilla, Cream, Peach",per bottle,White,ABV 14.00%,Rioja And Navarra,Ripe & Rounded,2022,Rioja,14.99
La Rioja Alta 'Finca Martelo' Rioja Reserva 2016/19,"La Rioja Alta are one of the biggest names in Rioja. They craft this Reserva only in perfect vintages, so you can expect excellence in every bottle. The Tempranillo vines on the Torre de Oña estate are over 60 years old – resulting in a wine with incredible concentration and complexity. Add two years of ageing in oak barrels, and you've got all the hedonistic qualities of delicious Rioja. Expect rich flavours of wild strawberry, cherry and redcurrant accompanied by notes of pastry, biscuit, vanilla, liquorice and pepper. Its silky tannins and long, elegant finish make it a fantastic partner for braised and roasted meats.",£27.99 per bottle,75CL,Tempranillo,"Garnacha, Mazuelo, Viura",Natural Cork,Spain,10.9,"Black Plum, Spice, Vanilla",per bottle,Red,ABV 14.50%,Rioja And Navarra,Savoury & Full Bodied,2019,Rioja,27.99
"Definition Claret 2018/19, Medoc","The Definition range brings the world's greatest wine styles to Majestic customers. When it came to adding the king of classic reds, we didn’t take the task lightly. Claret has been a British synonym for red Bordeaux for centuries. Such a traditional wine required a prestigious winemaker with a wealth of regional knowledge. One person immediately sprang into our buyers’ minds: Edwige Lurton Michon. Edwige was raised in Margaux vineyards and was influenced by her family’s viticultural and artistic heritage. She is now head winemaker at the renowned Château Livran, and her passion and skill certainly show in this bottle. It has notes of ripe black fruits, cedar and spice. Structured yet soft tannins make it a fantastic pairing for your Sunday roast.",£13.99 per bottle,75CL,Cabernet Franc,"Merlot, Cabernet Sauvignon",Natural Cork,France,10.1,"Cedar, Blackberry, Blackcurrant",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2019,Médoc,13.99
"Château Le Boscq 2013, Saint-Estèphe","Château Le Boscq has a rich winemaking history dating back to the 1700s. This Cru Bourgeois estate is recognised for consistently high quality, classic-style wines that offer great value for money. And this 2013 vintage punches way above its price tag. It’s a rich blend of Merlot and Cabernet Sauvignon that combines the powerful character of Saint-Estèphe with extraordinary finesse. Expect a beautifully balanced wine with aromas of ripe cherry, plum, liquorice and cedar. Its silky tannins make it a great partner for roasted game meats.",£24.99 per bottle,75CL,Merlot,Cabernet Sauvignon,Natural Cork,France,9.4,"Black Fruit, Cedar, Liquorice, Red Fruit",per bottle,Red,ABV 12.50%,Bordeaux,Savoury & Full Bodied,2013,Saint-Estéphe,24.99
"Château Minuty 'Cuvée Prestige' 2021/22, Côtes de Provence","Château Minuty sources the grapes for its 'Cuvée Prestige' from some of the very best Provençal vineyards. Taste the benefits in this blend of Grenache, Cinsault, Syrah and Tibouren, a grape found almost exclusively in Provence. It's powerful-yet-balanced with hints of citrus and red fruit licked by a refreshing minerality. This is the sun-soaked south of France in a bottle.",£23.99 per bottle,75CL,Grenache,"Tibouren, Cinsault, Syrah",Natural Cork,France,9.8,"Strawberry, Herbaceous, Peach, Raspberry",per bottle,Rosé,ABV 13.00%,Provence,Delicate & Dry,2022,Côtes De Provence,23.99
In 2022,"this wine won an IWC award for the 2021 vintage.\"",£35.99 per bottle,150CL,Grenache,"Syrah, Carignan, Cinsault",Natural Cork,France,19.5,"Strawberry, Herbaceous, Peach, Raspberry",per bottle,Rosé,ABV 13.00%,Provence,Delicate & Dry,2022,Coteaux D'Aix-En-Provence,35.99
"Muga Rioja Rosado 2021/22, Rioja","Muga is one of the most respected Bodegas in Rioja. But it doesn't stop at reds. Predominantly Garnacha, its Rioja Rosado is more intense and fruity than you'd find in France, but it retains a delicious dry character. Pair its red apple and tropical notes with your next alfresco meal.",£13.99 per bottle,75CL,Garnacha,"Viura, Tempranillo",Natural Cork,Spain,10.1,"Strawberry, Peach, Raspberry, Red Apple",per bottle,Rosé,ABV 13.50%,Rioja And Navarra,Ripe & Fruity,2022,Rioja,13.99
"Vieux Remparts 2019/20, Lussac St-Émilion","If you love Saint-Émilion but want a wine which is more pocket-friendly, then this is for you. Lussac is one of Saint-Émilion’s satellite appellations – and one of the only ones considered of high enough quality to use ‘Saint-Émilion’ in its name. Its wines are dupes for top-dollar Saint-Émilion – but at a fraction of the price. It’s mainly Merlot, with some Cabernet Franc and Cabernet Sauvignon to give it great structure. It’s super-smooth and silky, packed with black fruit flavours. Blackcurrants. Plums. Cherries. It’s really delicious claret – and perfect for drinking young. It’s ideal with roast lamb or strong cheeses.",£13.99 per bottle,75CL,Cabernet Franc,Merlot,Natural Cork,France,10.1,"Spice, Blackcurrant, Game, Red Plum, Smoke",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2020,Lussac-Saint-Émilion,13.99
Allegrini Amarone della Valpolicella Classico DOCG 2017/18,"Amarone is one of Italy’s most celebrated wines. Hailing from the Valpolicella region, it’s made from Corvina grapes that have been partially dried before crushing. This makes for concentrated dried-cherry aromas and a distinctly rich, powerful wine. Allegrini’s version, made in the heart of the prestigious Vapolicella Classico sub-region, strikes a happy balance between modernity and tradition. Expect intense notes of ripe dark fruit and spice. Try it with a fillet steak or Italian-style braised beef stew.",£79.99 per bottle,75CL,Corvina,"Rondinella, Molinara",Natural Cork,Italy,12,"Vanilla, Chocolate, Fig, Red Cherry, Red Plum, Sweet Spice",per bottle,Red,ABV 16.00%,Veneto,Rich & Juicy,2018,Valpolicella,79.99
Cantina Negrar 'Vigneti di Roccolo' Amarone della Valpolicella 2019/20,"Barolo, Brunello and Amarone are the three kings of Italian wine. But while Barolo and Brunello have been around for centuries – even millennia – Amarone has only existed since 1938. How has it reached equal renown so quickly? In short: Amarone is unique. It’s made using dried grapes. That’s standard practice for sweet wines. as it reduces the water volume in the grapes, upping the percentage of sugar. But Amarone ferments the grapes to dryness, meaning it’s got a lot of alcohol, a lot of viscosity – and a lot of flavour. It makes for a seriously opulent wine. Plush. Layered with both fresh and dried-fruit flavours. There really is nothing quite like it. Fantastic with braised meat and aged cheese like Parmesan or Pecorino.",£25.99 per bottle,75CL,Corvina,"Rondinella, Molinara",Natural Cork,Italy,11.3,"Vanilla, Chocolate, Fig, Red Cherry, Red Plum, Sweet Spice",per bottle,Red,ABV 15.00%,Veneto,Rich & Juicy,2020,Valpolicella,25.99
Castello di Meleto 'San Pietro' Chianti Classico DOCG 2020/21,"The first mention of Castello di Meleto dates back to the 13th century. But it wasn't until the 1960s that the castle became the home of Viticola Toscana, a company that champions the winemaking traditions of the Chianti subzone of Gaiole. And this wine is classic Tuscany: a Chianti made from Sangiovese grapes in the 'Classico' foothills. Expect complex notes of cherry, flowers and vanilla. Serve now with leg of lamb or cellar for another five years.",£15.99 per bottle,75CL,Sangiovese,Merlot,Natural Cork,Italy,10.1,"Black Cherry, Red Fruit, Spice, Strawberry",per bottle,Red,ABV 13.50%,Tuscany,Smooth & Mellow,2021,Chianti Classico,15.99
"Château de la Cour d’Argent 2014, Bordeaux Supérieur","This family-owned Bordeaux winery knows that without good grapes, you don’t get good wine. That’s why they take great pains to make sure every vintage starts with perfectly ripe fruit, before harvesting begins. This is made mostly from Merlot, with a dash of Cabernet Franc and Cabernet Sauvignon, and aged in oak barrels for 14 months. Expect spicy, fruity aromas with hints of black pepper, blackberries and cinnamon. Try it now with grilled beef or cellar for another decade.",£13.99 per bottle,75CL,Merlot,"Cabernet Franc, Cabernet Sauvignon",Natural Cork,France,9.8,"Black Plum, Blackberry, Cedar, Earth",per bottle,Red,ABV 13.00%,Bordeaux,Savoury & Full Bodied,2014,Bordeaux Supérieur,13.99
"Château Grand-Puy-Lacoste 2013, Pauillac","Château Grand-Puy-Lacoste is one of the oldest properties in the Médoc. But that doesn't mean they rest on their laurels. Winemaker Phillipe Gouze is constantly innovating through a combination of traditional and modern technology. This 2013 vintage is yet another of his successes. It's linear and well-balanced, with flavours of black fruit, creamy cassis and a touch of vanilla spice. Decant for an hour before serving at room temperature. Divine with stroganoff.",£59.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,10.1,"Spice, Blackcurrant, Savoury",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2013,Pauillac,59.99
"Château Guiot 2019/20, Costières de Nîmes","Costières de Nîmes has more in common with the Rhône across the river than it does with the wines of Languedoc immediately neighbouring it. Château Guiot lies just outside the city of Nîmes, in the heart of this appellation. Deep purple hue, a beautifully scented nose with herby aromas, lashings of juicy forest fruits and spicy, rich berry flavours on the palate and a good, smooth finish. Equally good with anything from shepherd's pie, meatballs or moussaka style vegetarian dishes.",£9.99 per bottle,75CL,Grenache,Syrah,Screwcap,France,10.1,"Spice, Black Fruit, Dried Herbs",per bottle,Red,ABV 13.50%,Other France,Bold & Spicy,2020,Costières De Nîmes,9.99
"Château Montrose 'La Dame de Montrose', Saint-Estèphe","Château Montrose’s second wine is made with grapes from the same vineyard as its iconic Grand Vin. And it’s produced with the same rigorous standards. The historic estate first planted vines in 1815 in vineyards that stretch along the banks of the Gironde estuary. The river creates a unique microclimate ideal for producing high quality grapes, providing the perfect level of sun exposure and frost protection. Expect complex notes of ripe black fruit and toasty oak with silky tannins. Perfect for roast beef.",£54.99 per bottle,75CL,Merlot,"Cabernet Sauvignon, Petit Verdot",Natural Cork,France,10.1,"Black Cherry, Black Fruit, Black Plum, Red Fruit, Tobacco",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2015,Saint-Estéphe,54.99
"Château Pesquié ‘Edition 1912m' 2021, Ventoux","Mont Ventoux is known as the Giant of Provence. It’s long been the toughest stretch of the Tour de France, but it’s also home to the coolest microclimate in the Southern Rhône. Lower temperatures here allow the grapes to ripen slowly and become much more aromatic – showing a more delicate side to the classic red Rhône blend. We picked up a small parcel of this last year and the reception was so good, we jumped at the chance to get another vintage. Expect notes of violet, red fruits, garrigue herbs and a kick of pepper. The silky texture and fine tannins will complement roast chicken and lentils perfectly.",£13.99 per bottle,75CL,Grenache,"Mourvèdre, Syrah",Natural Cork,France,10.9,"Black Cherry, Black Pepper, Earth, Spice, Strawberry",per bottle,Red,ABV 14.50%,Rhône,Bold & Spicy,2020,Ventoux,13.99
"Château Pichon Baron 'Les Griffons de Pichon Baron' 2015, Pauillac","Château Pichon Baron is a leading Pauillac producer with history dating back to 1694. This is the second wine of their iconic Left Bank estate. And it’s made to the same high standards as their top wines. The Cabernet Sauvignon grapes that dominate the blend primarily come from gravel soils near Gironde estuary. These soils produce some of the most expensive and renowned wines that have brought Bordeaux so much fame. Expect a full-bodied wine with flavours of blackcurrant, blueberries, liquorice and hints of cedar and tobacco. Enjoy it now with classic Pauillac lamb shoulder or cellar for up to 20 years.",£55.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,10.1,"Black Plum, Blackcurrant, Blueberry, Tobacco",per bottle,Red,ABV 13.50%,Bordeaux,Savoury & Full Bodied,2015,Pauillac,55.99
"Cuvée de Richard Rouge 2021/22, France","From the Languedoc region on France's Mediterranean coast, Cuvée de Richard Rouge offers remarkable value for money. A blend of Carignan and Grenache, it has smooth blackberry and plum notes and a rounded finish.",£8.99 per bottle,75CL,Grenache,Syrah,Screwcap,France,9.4,"Spice, Black Fruit, Dried Herbs",per bottle,Red,ABV 12.50%,Languedoc-Roussillon,Smooth & Mellow,2022,Pays D'Oc,8.99
In 2022,"this wine won an IWC award for the 2017 vintage.\"",£24.99 per bottle,75CL,Tempranillo,"Mazuelo, Graciano, Grenache",Natural Cork,Spain,10.5,"Vanilla, Black Fruit, Dried Herbs, Red Fruit",per bottle,Red,ABV 14.00%,Rioja And Navarra,Savoury & Full Bodied,2018,Rioja,24.99
Definition Margaux 2018/19,"The Definition range brings the world's greatest wine styles to Majestic customers. Margaux, on the Left Bank of Bordeaux, is where you'll find remarkably supple, perfumed and elegant claret. To capture the very best of the region, we went to a very prestigious producer. To get them on side, we had to promise to keep their name top secret. It was well worth the effort. It's wonderfully complex, with flavours of red berries, smoke and sweet spices. It's medium body pairs perfectly with chicken or turkey.",£27.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,France,10.9,"Cedar, Black Plum, Blackcurrant",per bottle,Red,ABV 14.50%,Bordeaux,Savoury & Full Bodied,2019,Margaux,27.99
Definition Valpolicella Ripasso Superiore DOC 2017/18,"The Definition range brings the world's greatest wine styles to Majestic customers. To capture the essential elements of Valpolicella Ripasso, we went to a family that's made wine in the region for 108 years. Rich and spicy, with notes of cherry, tobacco and black pepper. Serve with chargrilled steak.",£16.99 per bottle,75CL,Corvina,"Rondinella, Molinara",Natural Cork,Italy,9.8,"Vanilla, Raspberry, Red Cherry, Strawberry",per bottle,Red,ABV 13.00%,Veneto,Rich & Juicy,2018,Valpolicella,16.99
"Domaine des Tourelles 'Grand Cuvée Pierre Brun' 2015/17, Lebanon","Faouzi E Issa has a knack for making fantastic wine in challenging circumstances. After earning his stripes at Château Margaux and with René Rostaing, he's one of the world's few Lebanese winemakers. And he's guaranteed to go down as one of the country's greats. This is made from small parcels of old-vine Syrah and Cabernet Sauvignon grapes. Each is picked by hand from high altitudes in the Bekaa Valley. It's savoury and full-bodied, with notes of black cherry, plum, blackcurrant, cedar and chocolate. Great with a lentil stew.",£23.99 per bottle,75CL,Cabernet Sauvignon,Syrah,Natural Cork,Lebanon,10.9,"Black Cherry, Black Fruit, Black Plum, Blackcurrant, Cedar, Chocolate, Game, Red Fruit, Spice, Tobacco",per bottle,Red,ABV 14.50%,Lebanon,Savoury & Full Bodied,2017,Beeka Valley,23.99
"Duckhorn Cabernet Sauvignon 2018/19, California","Duckhorn is a Napa Valley icon. Its winemaking team are taking on a new terrain in Sonoma. The best part? The delicious wine made there is a fraction of the usual asking price. It's a rich, ripe Cabernet Sauvignon, with flavours of black fruits, plum, cedar and spice. Decant for an hour and serve at room temperature with a rack of ribs.",£64.99 per bottle,75CL,Cabernet Sauvignon,"Merlot, Cabernet Franc",Natural Cork,USA,10.9,"Tobacco, Black Cherry, Black Fruit, Black Plum, Blackcurrant, Cedar, Chocolate",per bottle,Red,ABV 14.50%,California,Savoury & Full Bodied,2019,Napa Valley,64.99
E. Guigal Châteauneuf-du-Pape 2017/18,"The Guigal family may have made their name with iconic Côte-Rôtie. But they also produce fantastic Châteauneuf-du-Pape from 45-year-old vines. And the critics can't get enough of it. This is a full-bodied, velvety and powerful wine, with notes of red fruits, plum, hazelnut and spice. Decant for an hour before serving at 16-18 degrees with cheese or cellar for up to 15 years.",£42.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,11.3,"Spice, Black Plum, Blackberry, Earth, Raspberry",per bottle,Red,ABV 15.00%,Rhône,Bold & Spicy,2018,Châteauneuf-Du-Pape,42.99
"E. Guigal Gigondas 2019/20, Rhône Valley","Gigondas is where you'll fine Châteauneuf-du-Pape-esque reds at great value, and E. Guigal is one of the finest producers in the Rhône Valley. Here, it presses Grenache, Syrah and Mourvèdre grapes and ages the wine for two years in oak. The result is full-bodied and intense, with powerful hints of red fruit, liquorice and oak and supple tannins. Jeb Dunnuck gave the 2016 vintage 93-95 points.",£23.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,11.3,"White Pepper, Black Plum, Blackberry, Earth, Raspberry, Spice",per bottle,Red,ABV 15.00%,Rhône,Bold & Spicy,2020,Gigondas,23.99
"Gérard Bertrand Clos d'Ora Organic 2017, Minervois La Livinière","Gérard Bertrand is a former professional rugby union player who played for the French national team. After he retired, he became one of the most recognisable names in Languedoc winemaking. This is his flagship wine that's made in one of the region's very best spots with organic and biodynamic practices. You'll find it on the wine lists of some of the world's most exclusive restaurants. For good reason. It's robust and powerful yet remarkably elegant, with flavours of red cherries, dark chocolate and tobacco. Decant for an hour before serving now or age for up to 20 years. Decanter's Georgina Hindle gave this 2017 vintage 94 points.",£188.99 per bottle,75CL,Syrah,"Carignan, Grenache, Mourvèdre",Natural Cork,France,11.6,"Black Fruit, Dried Herbs, Earth, Liquorice, Spice",per bottle,Red,ABV 15.50%,Languedoc-Roussillon,Bold & Spicy,2017,Minervois,188.99
"Guidalberto 2020/21 Tenuta San Guido, IGT Toscana","This wine is a blend of Cabernet Sauvignon and Merlot, and is the 'little brother' to the winery's celebrated Sassicaia, from three vineyard sites surrounding Bolgheri. The varieties are vinified separately before blending and maturation in French and American oak. The wine has an intense violet colour and a soft and rounded fruit profile, and can be enjoyed immediately or over the next 3-4 years.",£49.99 per bottle,75CL,Cabernet Sauvignon,Merlot,Natural Cork,Italy,10.5,"Vanilla, Black Plum, Blackberry, Earth, Leather, Smoke",per bottle,Red,ABV 14.00%,Tuscany,Savoury & Full Bodied,2020,Bolgheri,49.99
Paul Jaboulet Aîné 'Les Cedres' Organic Châteauneuf-du-Pape 2019/20,"Jaboulet is the name behind some of the Rhône Valley's most desired wines. The estate is today in the hands of talented young winemaker Caroline Frey. She's done the name proud with this terrific Châteauneuf-du-Pape. It's made from 50-year-old vines and has candied notes of raspberry, strawberry and soft spices. Decant for an hour before serving at room temperature with cassoulet.",£37.99 per bottle,75CL,Grenache,"Mourvèdre, Syrah",Natural Cork,France,11.3,"Spice, Raspberry, Strawberry",per bottle,Red,ABV 15.00%,Rhône,Bold & Spicy,2020,Châteauneuf-Du-Pape,37.99
Le Relais du Roi Cairanne 2019/20,"If you like robust Rhône reds, but not the prices of the more expensive areas, like Châteauneuf-du-Pape, Cairanne is a fantastic option. The blends made here were traditionally labelled 'Côtes du Rhône Villages Cairanne'. But as the region's brilliance became undeniable, it was given prestigious Cru status. This is made there by born-and-bred Rhône expert Julien Dugas from the ripest Grenache, Syrah and Mourvèdre grapes. And his expertise shows in every sip. Expect flavours of black plum, blackberry, liquorice and woody spice. Try it with lamb kebabs.",£12.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,10.9,"Spice, Black Plum, Blackberry, Earth, Raspberry",per bottle,Red,ABV 14.50%,Rhône,Bold & Spicy,2020,Cairanne,12.99
Léon Perdigal Côtes-du-Rhône 2021/22,"Léon Perdigal was the legendary first cellar master at Ogier’s famous Châteauneuf-du-Pape cellars, founded in 1859. For 155 years, they have been making top-drawer Châteauneuf, and their Léon Perdigal label, named for that cellar master, makes equally delicious Côtes de Rhône. It’s a blend of Grenache and Syrah from sites across the Southern Rhône – a perfect balance of jammy red fruit and classic Syrah spice. Expect a juicy wine with peppery, woodland herb aromas which are distinctively Côtes-du-Rhône. The red-fruit, slightly spicy flavours are excellent with a range of foods – making it perfect for buffets and cold meat platters.",£9.99 per bottle,75CL,Grenache,"Syrah, Carignan, Mourvèdre",Natural Cork,France,10.5,"Spice, Black Plum, Blackberry, Earth, Raspberry",per bottle,Red,ABV 14.00%,Rhône,Soft & Fruity,2022,Côtes Du Rhône,9.99
Les Frères Lumière Côtes du Rhône 2020/21,"The Rhône Valley was the birthplace of Syrah, and the first wine producing region in France. However, did you know it was also the inspiration for cinema? The Lumière Brothers were pioneers of modern cinema; born in the Rhône Valley, they filmed some of the first moving pictures there. This blockbuster raspberry-and-pepper flavoured red is a homage to this special region that gave us both wine and cinema.",£8.99 per bottle,75CL,Grenache,Syrah,Natural Cork,France,10.1,"Spice, Black Plum, Blackberry, Earth, Raspberry",per bottle,Red,ABV 13.50%,Rhône,Soft & Fruity,2021,Côtes Du Rhône,8.99
Les Frères Lumière Côtes du Rhône Rosé 2021/22,"This delicious rosé was produced by Union des Vignerons des Côtes du Rhône, the largest wine cooperative in the Southern Rhone. Their vines cover a whopping 12,000 hectares, including many of the southern Rhone's crus and villages. Because of this, they get their pick of the best grapes and don't make any compromises on quality. This rose is a classic blend of Grenache, Syrah and Cinsault that has crisp, delicate notes of red fruit and peach, and a streak of minerality. We can't think of a better pairing for shellfish.",£8.99 per bottle,75CL,Grenache,"Cinsault, Syrah",Synthetic Cork,France,9.8,"Raspberry, Strawberry, Watermelon",per bottle,Rosé,ABV 13.00%,Rhône,Ripe & Fruity,2022,Côtes Du Rhône,8.99
